Log file open, 04/28/23 19:44:53
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:063][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:064][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
